code_complexity_cyclomatic,development_time_months,team_size,programming_language,developer_experience_avg_years,code_review_coverage,testing_coverage_percent,project_type,requirements_volatility,version_control_usage,continuous_integration,documentation_quality,customer_involvement,budget_constraints,defect_density_per_kloc
18.62695284,30.40326811,9,C++,9.474831791,93.69171726,70.44306443,Embedded,Low,Expert,Basic,Excellent,Medium,,5.155515283
7.626278894,28.40756704,22,JavaScript,14.37208123,3.492827891,77.60350833,Desktop,High,Expert,Advanced,Poor,Medium,None,1.146150561
33.20711213,22.66562457,8,C#,3.045734496,17.85572965,57.70267349,Web App,Low,Basic,Advanced,Poor,High,Severe,4.923328074
29.91285698,7.711845837,10,C++,13.95682773,62.4268118,69.4719178,Embedded,High,Expert,Advanced,Fair,High,Moderate,4.290501371
22.03418476,31.32692854,23,,1.920779896,31.78479035,70.85954151,Web App,Low,Expert,Advanced,Fair,High,Severe,5.871116867
33.83825387,24.64139123,,Java,,94.24551011,54.37858544,Desktop,High,Expert,None,Good,Medium,Severe,3.991186521
37.93445841,22.22866373,19,JavaScript,8.521006272,1.465178874,66.96227637,Enterprise,Medium,Advanced,None,Excellent,Medium,None,3.960151139
19.62034762,35.89418875,18,,1.537453389,95.36591624,73.88910347,Mobile,Medium,Advanced,None,Good,Medium,Severe,1.69081681
23.36842817,21.9073905,20,C++,,7.719658597,83.02914787,Mobile,Medium,Advanced,Basic,Good,High,Moderate,0.58053673
43.86843387,13.99096452,17,JavaScript,,15.90671784,86.00223577,Desktop,High,Basic,Basic,Good,High,Moderate,3.788650218
20.61896338,14.83540692,21,C#,13.65582395,38.574769,69.45618916,Embedded,Medium,Expert,None,Poor,High,Severe,7.142765336
45.18232603,35.52045943,27,Java,2.609906268,79.25732347,,Enterprise,Low,Basic,Basic,Excellent,High,Severe,6.736428356
27.45701609,26.57279195,8,,2.334482953,66.61641735,91.1598477,Enterprise,High,Basic,None,Excellent,Low,Moderate,3.912307582
46.23112739,32.34328358,24,C#,13.39856452,32.98778194,78.90746322,Mobile,,Advanced,Basic,Excellent,Medium,Severe,9.685282341
33.83653331,30.49605439,26,C#,4.436178538,87.00817265,,Embedded,Medium,Basic,,Fair,Low,Moderate,3.073017289
5.357560061,23.55069092,3,Java,6.817635848,39.23969884,83.5698831,Desktop,Medium,Expert,None,Fair,Medium,None,7.882258283
4.879729828,18.02055038,5,JavaScript,,98.19454538,87.94415632,Mobile,Medium,Advanced,Basic,Poor,Medium,,9.964851871
47.7774724,6.673777075,17,,3.829796533,72.10326813,87.16739994,Desktop,High,Basic,,Poor,Low,None,5.292985202
3.656533889,25.28670233,,C++,1.629055075,79.76410998,80.91600968,Embedded,Medium,Advanced,Basic,Poor,High,Moderate,9.430275163
17.51482073,6.638728531,7,C#,13.16004018,40.45581467,72.49027678,Mobile,,Expert,Basic,Fair,,,4.416703219
35.77459988,12.67075566,16,Python,8.24222125,17.18951579,99.35445392,Embedded,Low,Advanced,Basic,Poor,,None,2.418681811
14.92159282,32.71364542,29,Python,3.688298984,14.37657178,93.45131621,Enterprise,Medium,Advanced,Advanced,Fair,,Moderate,1.373159153
34.41713978,11.64869511,12,Java,2.865707795,21.55268352,91.93760319,Enterprise,High,Basic,None,Good,Medium,Moderate,0.224437635
2.724223846,,14,Python,10.14928112,55.65211851,86.84024881,Desktop,Low,,None,Good,Medium,Moderate,6.671954929
11.24945141,7.398387904,18,C++,11.3298363,81.75881827,89.70547675,Enterprise,Medium,Advanced,None,Good,High,Moderate,3.858150173
26.38480498,3.634905168,20,C#,11.19589222,38.21553522,83.92495185,Web App,High,Advanced,None,Fair,Medium,None,1.496902451
44.76744516,32.02644342,,Java,,94.88504607,90.10587362,Embedded,High,Advanced,None,Poor,High,,7.078067885
24.66558332,29.28886998,26,C#,7.477689098,44.05861356,95.22876662,Desktop,High,Advanced,Basic,Good,Medium,None,6.119665505
31.56431089,3.524223524,22,JavaScript,,17.48218668,90.74307949,Mobile,High,Basic,Basic,Excellent,High,Moderate,8.277752505
42.38981161,28.51401647,21,C#,5.810759236,38.66164199,88.18991901,Embedded,Medium,Basic,None,Good,High,None,8.032792273
16.48321936,28.78970731,20,Python,,31.83665776,50.60621123,Embedded,High,Expert,Basic,Good,Low,Severe,2.436219674
23.04614498,4.860698195,28,JavaScript,7.523007437,3.330027516,73.80529978,Embedded,High,Basic,Advanced,Poor,Medium,Severe,2.672159853
14.41002902,26.39392197,25,Java,9.024980187,88.81084186,89.55181996,Mobile,High,Expert,Advanced,Good,Low,Moderate,7.936723807
,15.36677732,9,Java,13.32479826,3.146734561,76.42754197,Enterprise,High,Basic,None,Excellent,Medium,Moderate,0.851595077
18.7012325,4.604418278,29,Python,8.608201903,80.46062837,58.98207654,Web App,Low,Expert,Basic,Poor,High,Moderate,9.96022407
32.64597295,27.4171906,12,C++,7.202096761,21.97530446,50.34744243,Embedded,Low,Advanced,Advanced,Poor,Low,Severe,
33.464622,,21,Java,2.440333907,81.04302367,76.12971245,Enterprise,High,Advanced,Advanced,Fair,High,Severe,1.709569143
22.63683495,11.76903194,12,C++,,9.291226847,68.77189141,Mobile,Medium,Advanced,,Fair,Low,None,9.732083919
39.63429973,13.86530244,8,C#,4.499326531,94.00492684,80.86705805,Web App,Low,Expert,Basic,Poor,High,Moderate,2.320483498
41.97960295,24.13112018,,C#,9.143945718,85.97448604,72.02103367,Web App,High,Basic,Advanced,Excellent,Low,Moderate,6.581111138
12.7660895,11.42435862,22,Python,6.212355898,55.35196345,77.32472126,Web App,High,Advanced,Basic,Fair,Low,Moderate,1.840413996
43.20966982,23.75184729,16,Python,5.44179316,31.08403324,98.40434285,Embedded,Medium,Basic,Advanced,Good,High,Moderate,9.086807299
8.773685851,8.135361055,3,Java,9.762371776,80.88692287,77.94053698,Web App,High,Advanced,Basic,Poor,Low,Moderate,9.732600542
11.45366537,6.32749027,8,C#,6.016323187,39.57669078,57.92835538,Enterprise,Medium,Advanced,None,Good,High,Moderate,5.28500475
48.37806561,14.93630683,21,C++,,23.24673869,89.09124499,Enterprise,High,Expert,None,Poor,Low,Moderate,6.999103693
37.60933855,22.39967419,17,Java,10.88754757,86.64692051,,Enterprise,High,Expert,Advanced,Fair,Medium,Severe,8.798145106
13.64495254,17.98797301,22,C++,10.28464844,12.99831516,68.83786205,Web App,Low,Basic,Advanced,Excellent,High,Severe,6.409363109
3.016626087,30.6902086,17,C++,6.159602047,22.40855718,54.43520917,Embedded,Medium,Advanced,Basic,Fair,High,Severe,8.857881737
44.69348705,25.05363918,17,C++,11.1772271,57.66476243,77.54275001,Desktop,High,Expert,Basic,Excellent,Low,Moderate,6.142608191
26.60654376,15.77302144,19,JavaScript,8.22961283,95.90676895,94.96870616,Desktop,Low,Expert,,Poor,Medium,Moderate,1.705253312
49.86856914,3.838201238,20,JavaScript,13.19920404,52.11584935,,Mobile,High,Expert,Advanced,Fair,Medium,Severe,2.834708168
26.86425109,7.737519334,15,Java,9.080288192,84.46848561,79.19890065,Embedded,High,Advanced,None,Good,High,Moderate,4.823305264
11.12844087,24.87177058,21,Java,9.407322238,56.74884191,68.73751005,Desktop,Low,Advanced,Basic,Fair,Low,Moderate,4.309590171
24.39011383,23.66265256,23,,10.69725151,,59.59796057,Desktop,High,Advanced,Basic,Good,Medium,Severe,5.169858797
,32.59971094,19,Python,13.05928111,3.812132807,64.17926654,Embedded,Medium,Basic,Advanced,Good,Low,None,
36.86981371,14.88041542,11,Python,6.0555936,77.28114619,53.51855018,Embedded,Medium,,None,Good,Low,Moderate,2.791625834
38.73455616,22.6074362,22,Java,4.688532197,51.66841985,65.05678608,Desktop,Medium,Advanced,Basic,Excellent,Medium,None,3.301423287
18.85094054,15.49949642,10,JavaScript,10.5952334,9.499210697,83.97251482,Desktop,,Advanced,None,Poor,Medium,Severe,5.098802091
37.33633048,3.138078369,6,C#,14.16143623,85.50243906,97.66250395,Web App,Medium,Expert,None,Poor,High,Moderate,7.677962913
48.96595055,24.03600602,,C#,6.604506869,74.65649681,66.47837498,Embedded,Low,Advanced,None,Fair,Medium,Severe,2.15370808
4.537878856,23.35030151,26,C++,8.320801553,80.36056948,61.89166126,Web App,Low,Expert,None,Poor,Medium,None,
23.40584253,25.09798377,5,Java,11.47756411,,,Embedded,Low,Basic,Basic,Poor,Medium,Severe,3.092321509
16.71170431,5.526372368,19,C++,14.92691334,65.92806569,56.24841198,Embedded,Low,Expert,,Good,Medium,None,0.852534783
28.58051873,25.84426867,20,JavaScript,3.361637041,58.34124321,94.4359546,Web App,Low,Basic,None,Fair,Medium,None,4.664231089
13.65461157,18.5284854,22,C++,7.466494569,22.93729508,91.02156583,Embedded,Medium,Expert,Basic,Excellent,High,Moderate,2.925290439
2.104714215,29.17361202,20,,10.71506635,33.00460839,87.05112182,Mobile,Low,Expert,Basic,Excellent,Medium,Moderate,2.305689886
2.821735546,24.17654122,27,C#,1.56128556,45.29208224,71.26572561,Mobile,Low,Advanced,None,Fair,Medium,Moderate,0.391776439
,6.42288368,7,C#,9.809340675,12.22069366,,Web App,High,Expert,None,Excellent,Low,None,6.256821052
43.88555413,23.54925866,11,C++,13.54975647,39.01811675,55.75579703,Desktop,Medium,Expert,,Excellent,Low,Severe,5.355941219
41.4956599,31.2259035,13,Python,4.98063279,5.208847385,98.07682455,Enterprise,,Advanced,,Poor,High,None,8.271154461
36.42235776,19.41459397,14,C++,3.792397176,68.94038708,75.91900646,Enterprise,High,Basic,Basic,Excellent,Medium,Severe,2.524396263
34.95188299,27.92906318,12,JavaScript,4.765732654,28.5561923,59.0208262,Mobile,Low,Expert,Basic,Fair,Low,Moderate,4.76470231
2.58261372,8.097608555,15,JavaScript,4.836623258,58.00859966,89.36632974,Embedded,Low,Basic,Advanced,Good,Medium,None,8.42145158
34.95338596,32.9210707,22,Java,14.41483406,38.82207672,,Enterprise,Medium,Expert,None,Poor,High,None,3.824152429
,30.30173576,15,C#,13.84094718,22.60884134,74.92709482,Web App,High,Basic,None,Excellent,High,None,3.315165716
28.9298966,7.03365182,23,C++,6.413905171,14.72229993,56.79262835,Web App,High,Expert,None,Excellent,Low,,5.893025294
2.279209966,,14,C++,,57.19704397,90.09930342,Desktop,Low,Advanced,Basic,Fair,High,None,5.063516528
47.53720252,10.56787255,25,Java,9.213531939,71.2007351,,Web App,Medium,Basic,Basic,Poor,High,None,8.439872384
40.35450824,22.05347871,14,C#,8.285932475,28.36048841,78.65177992,Embedded,Medium,Basic,Advanced,,Medium,Moderate,0.86365532
49.65545068,21.11189829,28,Python,14.3757746,96.178526,69.26444177,Enterprise,Medium,Expert,Advanced,Good,Medium,,8.05874985
14.87783567,9.964382113,25,C#,7.379357839,93.73041004,97.29756536,Desktop,Low,Expert,Advanced,Poor,High,Severe,9.228095842
31.94730864,33.65381779,15,C#,1.04033894,96.7913319,,Web App,High,Expert,Advanced,Fair,Medium,Severe,4.822057064
1.636765084,34.6197945,29,C++,5.130214985,75.18217998,59.71056559,Web App,High,Basic,None,Excellent,Medium,Severe,5.187057218
13.44747808,9.864634521,6,JavaScript,11.57272653,39.97419816,77.79560554,Embedded,Medium,Basic,Basic,Fair,High,Severe,2.327020564
37.00388414,14.25661444,,Python,3.908394774,52.84279257,71.70783357,Desktop,Medium,Basic,None,Excellent,High,Moderate,0.908093317
25.86661681,17.37834813,6,Java,3.019574021,33.57148302,64.78357776,Embedded,Low,Expert,None,Fair,High,None,5.680443385
28.99233821,13.06846873,20,Java,14.90258836,0.800015628,73.70991703,Mobile,Medium,Advanced,Basic,Excellent,High,None,2.541584358
44.36755822,25.67931581,25,C#,1.629650344,15.21956945,89.37845351,Web App,High,Advanced,Basic,Good,Low,Severe,1.477548406
46.49711455,28.85062297,15,Java,11.43320703,30.5028241,72.9509038,Mobile,High,Advanced,Basic,Excellent,Low,None,4.978215917
38.96408297,27.18171053,14,Java,12.60470439,77.87384687,56.67070694,Enterprise,,Advanced,Advanced,Poor,High,Moderate,5.816669623
28.18201793,19.70332332,28,C#,3.582376061,79.58961313,90.68926967,Web App,High,Basic,Basic,Fair,Low,Severe,
10.55536159,15.82126253,13,C++,11.6314964,,97.63443461,,Medium,Basic,Basic,Fair,Medium,Severe,3.075071629
48.45426025,13.43190089,11,JavaScript,2.659235842,49.73328672,79.47878876,Desktop,High,Expert,Advanced,Good,Low,Moderate,0.566508863
46.0218266,21.61186414,5,C#,1.727135531,46.11129782,96.90287867,Desktop,High,Basic,Basic,Fair,Medium,None,9.660577881
43.75720099,30.86256819,16,JavaScript,12.56607833,40.56115418,90.33310081,Embedded,High,Expert,Basic,Poor,Low,Severe,5.520211037
34.66136138,14.93046234,8,Python,8.521704605,57.54982314,98.69093827,Web App,High,,Basic,Poor,Low,None,2.949371526
34.79858228,22.72199683,9,C#,13.5528294,48.19873603,71.9144974,Mobile,Medium,Basic,Basic,Good,Medium,Moderate,0.684698242
2.786346386,17.69993826,27,Java,10.56251408,4.75991706,70.4474921,Web App,High,Expert,None,Poor,Low,Severe,8.954071627
8.773447809,17.2736943,5,C#,5.243864957,31.57433061,59.62606118,,High,Basic,None,Fair,Medium,Moderate,1.364691378
25.82323764,18.55191997,6,Python,11.11557914,11.9678081,76.09776039,Mobile,High,Advanced,None,Good,High,Moderate,2.879370283
6.499166395,34.37745878,10,C#,5.842490267,99.57724284,98.37226371,Embedded,Medium,Basic,Basic,Excellent,High,Severe,
16.57415955,23.79618556,7,Python,8.963327969,48.49865927,88.4785282,Embedded,,Advanced,Basic,Poor,Medium,Severe,9.032356843
13.62595385,20.89731815,14,JavaScript,2.258210681,21.55119124,91.91664024,Embedded,High,Advanced,Basic,Good,High,Severe,5.018204277
21.06737356,29.71257384,19,Python,2.603502998,74.00523335,98.5591702,Embedded,High,Expert,Advanced,Fair,Low,Severe,3.804007336
32.63365611,25.76204811,19,JavaScript,3.605574381,38.90668249,66.72522092,Desktop,Low,Basic,None,Fair,Medium,Severe,4.281637508
2.212707161,28.75359368,9,JavaScript,2.894029403,4.242569678,69.3601999,Desktop,High,Basic,Basic,Good,High,Severe,5.180661489
27.78918219,33.01009278,12,C++,1.643039479,,58.45767662,Embedded,Medium,Advanced,Basic,Excellent,Medium,Moderate,3.771219411
49.10853941,14.8088796,7,JavaScript,9.973642687,,84.77433291,Web App,Low,Basic,Basic,,Medium,Severe,4.277927772
30.73587304,,29,Python,14.25292616,1.196112409,98.90234848,Enterprise,High,Expert,Basic,Poor,High,Moderate,
27.22405163,28.61966307,24,C++,12.25098505,,56.5887644,Enterprise,High,Basic,None,Fair,Low,Moderate,2.652593834
7.025902205,9.593970358,17,Java,4.156778235,64.6344196,87.94360042,Mobile,Low,Advanced,None,Poor,High,None,2.684113681
35.33331928,10.75943344,23,JavaScript,1.437906108,53.89656349,52.77807017,Desktop,High,Expert,Basic,Good,Low,Severe,7.162941127
6.103791206,7.670836657,23,Python,14.41347162,49.87536289,68.17224287,Embedded,Medium,Expert,,Excellent,Low,None,7.920914129
39.63912002,10.76790652,19,,,23.26576664,80.2657474,Desktop,Medium,Basic,Advanced,Excellent,Low,,9.995324305
44.1616344,26.00232871,14,JavaScript,6.492701415,80.63833887,82.12474934,Desktop,High,Advanced,Basic,Fair,Medium,None,9.963134858
13.45251079,17.16833145,26,C++,1.996811639,55.56562672,76.65615312,Embedded,Medium,Advanced,None,Fair,Low,Severe,9.740737751
37.17261141,10.71549824,,JavaScript,12.36071833,77.36005268,58.55961534,Enterprise,Medium,Advanced,None,Poor,High,Moderate,0.50956199
32.39704259,14.35408731,15,C#,11.37512333,42.56755731,68.25445147,Mobile,High,Advanced,None,Poor,High,Moderate,5.704827495
22.56067417,28.31152165,,,4.088987336,28.11340611,56.26245008,Web App,Low,Expert,Advanced,,Medium,Severe,6.481414444
30.70118927,3.743492186,12,JavaScript,4.447933391,99.2171835,81.60463434,Enterprise,High,Advanced,None,Good,High,Severe,0.763504617
11.59992996,8.817656956,29,C#,10.452852,99.33674155,74.25972854,Enterprise,,Advanced,Advanced,Fair,Medium,Severe,8.774962653
46.03039633,32.65076398,4,Java,14.8243492,10.92306852,79.87307835,Desktop,Low,Expert,Basic,Good,High,None,
15.20316531,7.064010114,12,C++,5.465782133,81.24721287,63.72760669,Web App,Low,Advanced,Basic,Fair,Medium,Severe,6.972769049
30.51695118,18.06462752,4,Python,3.800450771,18.70077,,Embedded,Medium,Advanced,Advanced,Excellent,,None,2.085543451
22.7518024,9.285453775,3,JavaScript,6.047100617,76.65907797,53.23279273,Mobile,Low,Advanced,None,Good,Low,None,5.568205614
1.537448177,16.85753412,15,Python,6.139948046,0.593356328,79.55640749,Mobile,High,Expert,Basic,Poor,High,,1.972811373
29.78909255,5.47868944,3,Java,8.053986432,6.743180967,50.64758931,Enterprise,Medium,Expert,None,Good,Medium,Moderate,9.249975269
43.81784017,16.8526912,5,Python,11.36337889,46.76053647,,Embedded,Low,Expert,Advanced,Excellent,Medium,Moderate,7.897693529
30.90605784,16.64334975,17,,1.113927394,66.36260229,55.85214574,Desktop,Low,Expert,Basic,Poor,High,Moderate,7.519822528
38.24984782,7.335654018,6,C++,12.3738216,11.57988222,85.18051067,Embedded,Low,Advanced,None,Fair,High,None,2.93975228
15.57754365,7.338949949,9,JavaScript,7.197295145,93.6643354,59.50902121,Embedded,High,Advanced,Advanced,Fair,Medium,None,5.005184517
38.60248832,17.2131562,17,Python,13.51949944,48.69895109,51.12285967,Mobile,High,Expert,Advanced,Fair,Medium,None,5.024431476
1.359432188,,20,C#,13.18570807,75.31846379,70.99666499,Desktop,Medium,Expert,,Fair,High,None,2.292153893
22.19140557,30.19196448,17,Python,5.711161705,44.00891651,66.26271638,Web App,Medium,Advanced,Basic,Fair,Low,None,5.094969442
33.76832187,,25,C#,11.44466054,54.06300534,97.66248726,Desktop,Low,Basic,Advanced,Excellent,Medium,Severe,2.052267261
37.4260763,18.45520999,,Python,13.61098022,4.146939162,56.03690456,Web App,Low,Advanced,Basic,Good,High,Severe,2.370316312
1.180696533,25.97018626,10,C++,6.831133591,0.626960517,86.96372712,Desktop,Medium,Basic,Basic,Excellent,Medium,Severe,8.965168124
24.25514932,24.88200502,26,JavaScript,6.653649914,64.25181606,71.07714899,Desktop,Medium,Advanced,Basic,Fair,Low,Moderate,5.900533253
35.53870848,15.26423671,23,C#,13.61720844,35.794444,54.37346129,Embedded,Low,Expert,Basic,,High,Moderate,3.086160551
16.78595931,6.06072164,27,C++,8.123310856,20.35659629,63.70892485,Mobile,High,,Advanced,,Medium,None,0.190458289
11.50375446,31.92880935,5,C#,4.141412552,41.01618398,76.5823835,Embedded,Medium,Expert,Advanced,Excellent,Medium,None,7.185820213
6.569587665,24.05708218,21,Java,10.61719592,44.1828622,77.24708461,Web App,Medium,,Basic,Poor,Low,Moderate,3.808735069
25.44602004,18.67007545,22,C++,7.525329267,41.58561518,89.39678881,Enterprise,Medium,Advanced,None,Poor,Low,None,1.926299921
49.1673353,28.58487757,15,Python,3.120600384,74.54503697,95.59880777,Mobile,Low,Basic,Advanced,,High,Severe,2.068436106
1.42051809,23.05293764,25,C#,9.016894262,49.06044267,93.24655139,Enterprise,High,Basic,Advanced,Good,Low,None,2.492100974
19.02051408,30.43640834,15,,2.856977635,34.52753344,70.02961102,Enterprise,Low,Expert,Basic,Excellent,Medium,Severe,1.817560908
4.579381835,16.40468959,6,Java,12.63688302,94.60609467,85.81001787,Enterprise,Low,Basic,None,Poor,Low,None,0.528200129
41.03795421,18.42223945,9,C++,11.46112962,97.95851485,,Web App,Medium,Basic,Basic,Excellent,Medium,None,3.078526224
15.21867841,35.98559031,12,Java,8.978077801,77.58004947,95.62341,Embedded,High,Basic,None,Fair,High,None,1.183481756
,26.13010537,15,JavaScript,3.87899403,18.11117418,89.84996558,Embedded,,Expert,Advanced,Excellent,High,Moderate,9.122290397
34.16072424,13.72013923,,,8.563292485,41.90569016,51.63724199,,High,Advanced,Basic,Poor,High,None,8.336190027
34.05027833,16.47312853,18,C#,14.9881972,67.04742338,94.28158989,Embedded,High,Basic,None,Good,High,Severe,9.195966645
25.79593075,14.38983215,22,C#,9.413692373,65.65771644,90.04275943,,,Basic,Basic,,Low,None,6.837577491
5.591524647,13.5460089,19,Python,13.92003009,72.74648648,58.71067315,Enterprise,Low,Basic,,Fair,Medium,Severe,9.414233957
19.65215583,3.790262277,14,Python,14.96918648,0.713025556,56.47932935,Enterprise,Low,Basic,Basic,Excellent,Medium,Severe,6.857074652
4.172099562,6.441475835,6,JavaScript,8.985695124,,51.25861209,Desktop,Medium,Advanced,,Fair,Low,Severe,6.396297741
44.49059909,16.73285743,6,Python,6.65837641,77.74879635,94.54431369,Mobile,High,Expert,Advanced,Good,High,Severe,2.444928729
49.21071579,19.43749774,18,Java,13.46274976,1.741892847,86.755217,Web App,Low,Expert,Basic,,High,Moderate,3.700208705
2.673526885,9.948645571,29,JavaScript,9.918776809,,85.91457313,Embedded,High,Expert,Advanced,Excellent,Medium,None,3.190343803
32.68544585,,28,Java,12.91071332,26.6899046,80.95988834,Enterprise,High,Expert,Advanced,Poor,High,None,9.289373822
17.38047478,10.8624328,28,Python,13.27333155,62.77412576,87.61126682,Mobile,,Advanced,None,Fair,High,Moderate,1.30495863
40.82357766,25.27997379,10,JavaScript,3.960889593,16.55929649,83.28742249,Web App,Medium,Expert,Advanced,Poor,High,Moderate,9.575243653
8.364358009,8.809385455,7,Java,7.307088593,59.99842522,78.13831928,Web App,High,Expert,,Good,Low,Moderate,4.797577275
8.262155347,28.51871752,14,Python,8.601326499,68.68434698,95.57851883,Web App,High,Expert,Advanced,Excellent,Medium,Moderate,0.998552136
21.44038908,27.16759347,21,C#,3.152487567,66.75144856,57.49457783,Web App,Low,,None,Excellent,High,Severe,8.829234947
37.47842553,11.03611456,7,C#,7.737253328,65.51703979,61.79610442,Web App,Low,,None,Fair,High,None,8.769262678
9.247261088,26.1592552,21,C#,1.035726635,44.11308242,64.82986062,Desktop,Low,Advanced,Basic,Fair,Medium,Moderate,4.361515522
48.23043527,6.798395618,13,JavaScript,12.45143933,15.13562631,97.04009914,Web App,Medium,Advanced,Advanced,Poor,High,Severe,4.952589268
49.85097232,12.95397703,,JavaScript,13.12262068,58.4529112,62.84481004,Mobile,High,Advanced,None,Fair,High,Moderate,2.958448542
47.9709006,21.01722272,27,JavaScript,7.688063041,6.54869599,51.46176021,Enterprise,Medium,Expert,Basic,Good,High,None,7.702116614
27.4234117,4.420396308,14,Java,7.341851721,97.61369861,99.83435342,,Low,Expert,None,Excellent,Low,None,8.434058155
12.66679727,5.320280343,12,C++,10.08748771,62.02130849,57.71210036,Embedded,,Advanced,None,Excellent,High,Moderate,
33.73938633,24.22729432,3,Python,6.844921451,65.37271798,97.88222911,Desktop,High,Basic,None,Good,Low,Severe,9.188521412
5.323184247,6.029328064,4,Python,3.010723131,69.37431004,,Enterprise,High,Basic,Advanced,Good,Low,None,4.681167803
38.58984777,9.321640589,20,,13.56411502,81.59070923,92.88162043,Mobile,High,Basic,Basic,Excellent,Low,,5.54948206
26.3748768,11.7795069,10,JavaScript,12.1108861,82.37954336,87.7176781,Mobile,Low,Expert,None,Excellent,High,Severe,2.578279299
32.47163758,30.49848731,13,C++,14.3650867,48.06633578,76.41885263,Web App,Low,Advanced,None,Fair,Low,None,0.782513884
39.21975471,32.3197003,24,,5.888508168,81.62265827,76.77150639,Desktop,Low,Advanced,Basic,Fair,Medium,,
45.99921886,7.394714095,14,JavaScript,5.417626841,62.07740318,56.15721104,Enterprise,Medium,Basic,None,Good,High,Moderate,5.001825291
46.91557374,11.60991608,22,C++,12.64150792,15.59564078,87.05846482,Web App,Low,,Basic,Good,High,Moderate,5.408880679
11.70676495,15.77517514,,Python,14.43319416,30.5275649,66.60551503,Desktop,High,Advanced,Advanced,Fair,Low,Severe,1.784851617
46.47379142,34.8467283,6,Python,10.74675861,62.01262058,77.09833038,Mobile,Medium,Expert,None,Poor,High,Severe,6.504309553
40.66611625,31.12112849,13,C++,8.791396043,83.85658658,56.06151707,Desktop,High,Basic,None,Excellent,Low,Severe,5.592216557
8.048424002,10.7093186,23,Java,10.93629264,95.17475075,67.96359126,Embedded,,Expert,Advanced,Good,High,None,4.436426822
13.49501074,30.63205774,16,JavaScript,3.949773498,67.10245088,75.84483701,Embedded,Medium,Advanced,Basic,Poor,High,None,9.319093934
25.65521303,7.23943005,15,C++,2.290436846,42.36002731,60.96932145,Web App,High,Expert,Basic,Good,High,Moderate,5.544467746
4.194817533,29.13235417,6,Java,3.081418501,7.493930643,74.45851485,Embedded,Low,Basic,Basic,Fair,Medium,Severe,2.297693879
28.52186273,28.95417719,13,Java,1.940044883,40.87530174,97.11371144,Enterprise,Medium,Advanced,Basic,Good,Medium,Severe,
3.644298065,4.418514601,23,JavaScript,7.17652741,33.39937492,81.59530156,Enterprise,,Expert,Advanced,Poor,Medium,None,5.823209487
8.180886653,16.97911649,18,C#,7.730983018,96.68158647,52.51126797,Desktop,High,Expert,Basic,Fair,Low,,6.428367562
1.408196325,5.4035876,20,C#,11.04931143,55.89495469,79.38945279,Desktop,High,Basic,None,Good,High,,8.182064815
24.03223168,9.848048641,29,C++,10.55250253,16.99418703,79.1123156,Desktop,Medium,Expert,None,Good,High,None,5.665780901
37.31994696,11.44420781,22,JavaScript,5.26342819,37.32066481,94.11022711,Web App,Low,Expert,Advanced,Good,Low,Moderate,5.070368748
3.019991458,13.90974419,23,C#,12.41658605,34.5810507,83.8929817,Desktop,High,Advanced,Basic,Fair,Medium,None,4.778864845
41.82180091,26.28834861,3,C#,7.067051916,63.28431533,96.56217106,Web App,Low,Basic,Advanced,Excellent,Low,Moderate,9.278649112
44.08492136,11.45541972,12,JavaScript,8.424646187,37.18104632,76.14131593,Mobile,Low,Advanced,Basic,Poor,Medium,Moderate,1.263461612
2.07832213,12.90054416,9,C#,6.180383076,18.62163827,98.76419661,Enterprise,Low,Expert,Basic,Fair,Medium,Severe,3.208328274
1.365643897,22.86393487,28,C#,5.131821294,40.94059272,88.77411315,Embedded,High,Advanced,None,Fair,High,Moderate,6.705007414
15.75488048,8.005954202,15,C#,8.199307301,53.35464118,92.58490861,,Low,Advanced,,Fair,High,Moderate,
30.89924096,16.34811049,16,C#,6.357386337,60.55139581,98.45423282,Desktop,Low,Advanced,Advanced,Poor,High,Severe,3.366837101
21.59051574,16.77198105,27,Java,9.511444793,19.27376965,86.1979103,Desktop,Low,Expert,,Excellent,Medium,None,2.54296716
12.03106731,21.66808825,8,Java,9.005877146,98.22873094,87.62189133,Embedded,,Basic,,Excellent,Medium,Moderate,3.689557539
45.83596069,28.12424055,22,Java,9.643156116,99.68142064,86.15584962,Mobile,Medium,Advanced,None,Fair,Low,None,6.075083032
17.30939657,15.22408174,17,JavaScript,5.073945271,11.48947009,,Web App,Medium,Expert,Advanced,Good,High,None,3.34835297
44.66015339,32.37029165,16,C#,13.35146017,48.98614378,68.64561412,Embedded,Low,,Basic,Excellent,Medium,None,8.264768693
34.95245176,5.520576618,19,C++,14.34057912,60.41704063,85.04637537,Enterprise,Low,Basic,Basic,Excellent,Low,,0.227228517
20.48600554,7.070551011,13,JavaScript,5.200414547,48.3621675,51.24493716,Desktop,High,Advanced,None,Good,High,None,4.685012669
46.47528213,15.9135393,8,C#,7.814942656,33.97219639,58.62613968,Web App,Low,Basic,Advanced,Excellent,Low,None,3.522317228
36.61899802,24.78842465,21,C++,14.92496951,97.58863804,77.39258669,Enterprise,Low,Basic,None,Excellent,Medium,Moderate,4.502858318
29.66561121,30.45703648,8,JavaScript,6.97307558,39.06953053,92.65361876,Desktop,Medium,Expert,Advanced,Fair,Medium,Severe,6.436322288
5.735929277,24.06521765,26,C#,1.115138662,14.794941,69.36133032,Desktop,High,Expert,Advanced,Poor,Low,Severe,9.380512651
